"geocode","tax_auth_id","group","item","customer","provider","transaction","taxable","tax_type","tax_cat","effective","per_taxable_type","percent_taxable"
"US08005A0020","","7777","008","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","008","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","008","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","009","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","009","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","009","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","009","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","010","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","010","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","010","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","010","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","011","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","011","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","011","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","011","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","012","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","012","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","012","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","012","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","015","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","015","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","015","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","015","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","016","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","016","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","016","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","016","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","017","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","017","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","017","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","017","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","021","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","021","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","021","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","021","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","022","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","022","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","022","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","022","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","023","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","023","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","023","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08005A0020","","7777","023","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","000","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","000","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","000","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","000","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","001","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","001","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","001","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","001","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","002","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","002","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","002","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","002","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","003","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","003","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","003","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","003","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","004","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","004","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","004","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","004","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","005","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","005","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","005","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","005","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","006","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","006","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","006","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","006","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","007","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","007","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","007","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","007","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","008","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","008","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","008","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","008","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","009","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","009","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","009","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","009","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","010","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","010","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","010","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","010","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","011","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","011","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","011","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","011","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","012","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","012","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","012","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","012","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","015","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","015","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","015","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","015","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","016","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","016","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","016","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","016","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","017","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","017","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","017","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","017","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","021","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","021","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","021","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","021","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","022","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","022","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","022","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","022","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","023","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","023","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","023","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0020","","7777","023","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","000","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","000","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","000","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","000","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","001","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","001","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","001","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","001","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","002","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","002","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","002","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","002","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","003","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","003","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","003","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","003","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","004","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","004","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","004","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","004","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","005","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","005","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","005","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","005","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","006","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","006","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","006","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","006","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","007","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","007","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","007","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","007","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","008","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","008","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","008","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","008","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","009","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","009","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","009","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","009","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","010","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","010","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","010","99","99","01","0","03","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","010","99","99","01","0","05","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","011","99","99","01","0","01","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","011","99","99","01","0","02","01","1990-01-01","01","1.000000"
"US08035A0024","","7777","011","99","99","01","0","03","01","1990-01-01","01","1.000000"
